,type,elevation_ft,continent,Longitude
41241,small_airport,98.0,EU,138.657357
41242,small_airport,730.0,EU,135.029
41243,small_airport,66.0,AS,136.29200744629
41244,small_airport,33.0,EU,136.5912
41245,medium_airport,46.0,AS,132.1479949951172
41246,medium_airport,2272.0,EU,113.306
41247,heliport,2224.0,EU,116.4814
41248,small_airport,1349.81139720298,EU,115.615139
41249,medium_airport,2139.0,AS,118.06114196777344
41250,small_airport,2223.0,EU,116.513894
41251,heliport,2094.0,EU,119.7396
41252,small_airport,2201.0,AS,118.2699966430664
41253,small_airport,1349.81139720298,EU,114.034
41254,small_airport,1349.81139720298,EU,115.242634
41255,medium_airport,1610.0,AS,101.697998046875
41256,small_airport,1339.0,AS,102.56500244140624
41257,medium_airport,1946.0,AS,104.1060028076172
41258,small_airport,1503.0,AS,103.5749969482422
41259,medium_airport,1675.0,AS,104.38899993896
41260,small_airport,1349.81139720298,AS,105.1500015258789
41261,small_airport,919.0,AS,114.242996216
41262,small_airport,400.0,AS,108.029998779
41263,small_airport,840.0,AS,108.064
41264,small_airport,659.0,AS,112.88999938964844
41265,small_airport,34.0,EU,133.904438
41266,small_airport,1340.0,EU,99.067
41267,small_airport,1775.0,EU,104.73999786376952
41268,small_airport,1499.0,AS,107.56756591796876
41269,medium_airport,2188.0,AS,105.7300033569336
41270,medium_airport,3084.0,AS,113.47899627685548
41271,small_airport,1545.0,AS,109.59500122070312
41272,medium_airport,1690.0,AS,107.43800354003906
41273,small_airport,29.0,OC,165.761993408
41274,small_airport,473.0,AS,56.4013888889
41275,small_airport,177.0,EU,32.106033
41276,medium_airport,62.0,EU,40.71670150756836
41277,small_airport,46.0,EU,44.21500015258789
41278,small_airport,82.0,EU,40.4216995239
41279,medium_airport,239.0,EU,33.418331146240234
41280,small_airport,220.0,EU,45.7229995728
41281,medium_airport,36.0,EU,53.12189865112305
41282,small_airport,1349.81139720298,EU,42.882999420166016
41283,small_airport,59.0,EU,38.1258201599
41284,small_airport,1349.81139720298,EU,44.4550018311
41285,small_airport,420.0,EU,38.912039
41286,small_airport,60.0,EU,35.7333335876
41287,small_airport,56.0,EU,38.4199981689
41288,small_airport,32.0,EU,47.74300003051758
41289,medium_airport,377.0,EU,38.0158004761
41290,small_airport,49.0,EU,37.6930007935
41291,small_airport,131.0,EU,37.4412345886
41292,small_airport,1349.81139720298,EU,44.1510009765625
41293,small_airport,59.0,EU,43.3832
41294,small_airport,16.0,EU,36.8300018311
41295,medium_airport,13.0,AS,61.556400299072266
41296,small_airport,39.0,AS,61.42499923706055
41297,small_airport,39.0,EU,58.201401
41298,small_airport,1349.81139720298,EU,58.04499816894531
41299,small_airport,1349.81139720298,EU,59.54499816894531
41300,small_airport,262.0,EU,46.7210006714
41301,small_airport,164.0,EU,46.14666
41302,medium_airport,184.0,EU,46.6974983215332
41303,small_airport,318.0,EU,46.869998931884766
41304,small_airport,1349.81139720298,EU,42.09999847412109
41305,seaplane_base,78.0,EU,30.262500762939453
41306,medium_airport,230.0,EU,30.338301
41307,medium_airport,341.0,EU,30.036699295043945
41308,small_airport,122.0,EU,34.3870010376
41309,small_airport,515.0,EU,33.58829879760742
41310,medium_airport,266.0,EU,32.75080108642578
41311,small_airport,492.0,EU,37.0769996643
41312,small_airport,1349.81139720298,EU,33.888999938964844
41313,small_airport,1349.81139720298,EU,35.779999
41314,medium_airport,52.0,EU,31.384399
41315,medium_airport,328.0,EU,30.60810089111328
41316,medium_airport,154.0,EU,28.39559936523437
41317,small_airport,144.0,EU,36.5800018311
41318,medium_airport,151.0,EU,34.15470123291016
41319,small_airport,377.0,EU,31.1350002289
41320,medium_airport,1059.3295871559633,EU,34.295555114746094
41321,small_airport,377.0,EU,34.283000946
41322,medium_airport,1059.3295871559633,EU,30.673599
41323,heliport,16.0,EU,30.052000045776367
41324,small_airport,194.0,EU,31.480533
41325,seaplane_base,112.0,EU,29.234033
41326,small_airport,399.0,EU,37.755371
41327,small_airport,1349.81139720298,EU,45.82500076293945
41328,small_airport,217.0,EU,36.4350013733
41329,medium_airport,387.0,EU,39.94440078735352
41330,medium_airport,468.0,EU,23.8981
41331,small_airport,463.0,EU,24.3999
41332,small_airport,575.0,EU,24.763414
41333,medium_airport,472.0,EU,31.016700744628903
41334,small_airport,1349.81139720298,EU,29.878516
41335,medium_airport,682.0,EU,30.349599838257
41336,medium_airport,42.0,EU,20.59259986877441
41337,small_airport,699.0,EU,27.5799999237
41338,medium_airport,1059.3295871559633,EU,26.049999237060547
41339,small_airport,1349.81139720298,EU,27.6505961
41340,medium_airport,443.0,EU,24.053800582885746
41341,small_airport,1349.81139720298,EU,24.369
41342,seaplane_base,670.0,EU,28.030700683594
41343,medium_airport,502.0,EU,29.205
41344,small_airport,1349.81139720298,EU,30.244
41345,small_airport,1349.81139720298,EU,24.379863739
41346,medium_airport,637.0,EU,30.09510040283203
41347,medium_airport,831.0,AS,91.38500213623048
41348,small_airport,1349.81139720298,AS,92.04499816894533
41349,medium_airport,837.0,AS,83.53849792480469
41350,heliport,6695.0,EU,86.5442
41351,medium_airport,965.0,AS,85.8332977295
41352,small_airport,620.0,AS,85.33999633789062
41353,small_airport,1349.81139720298,EU,80.3378677368
41354,small_airport,1349.81139720298,AS,85.70999908447266
41355,medium_airport,558.0,AS,82.90670013427734
41356,heliport,748.0,EU,86.0538
41357,medium_airport,863.0,AS,86.1072006225586
41358,small_airport,580.0,EU,101.5735
41359,small_airport,600.0,EU,100.2035
41360,small_airport,138.0,EU,89.680726
41361,small_airport,373.0,EU,88.4031
41362,medium_airport,853.0,AS,96.3550033569336
41363,medium_airport,253.0,AS,92.1125030517578
41364,small_airport,210.0,EU,90.19499969482422
41365,medium_airport,213.0,EU,89.994003
41366,medium_airport,1706.0,AS,93.01170349121094
41367,small_airport,2044.0,AS,100.4328918457
41368,medium_airport,892.0,AS,102.3239974975586
41369,small_airport,446.0,AS,97.47233581542967
41370,small_airport,1349.81139720298,AS,99.09390258789062
41371,seaplane_base,942.0,EU,92.493301
41372,medium_airport,1059.3295871559633,AS,92.5400009155
41373,medium_airport,1099.0,AS,89.1738815308
41374,medium_airport,1033.0,AS,90.57080078125
41375,medium_airport,2123.0,AS,94.40059661865234
41376,small_airport,1349.81139720298,EU,80.827222
41377,small_airport,243.0,AS,82.93250274658203
41378,small_airport,246.0,EU,76.504
41379,medium_airport,617.0,AS,83.00450134277344
41380,seaplane_base,365.0,AS,82.650703430176
41381,small_airport,361.0,AS,74.61000061035156
41382,medium_airport,311.0,AS,73.31050109863281
41383,medium_airport,1059.3295871559633,AS,73.5550003052
41384,small_airport,253.0,EU,74.30000305175781
41385,small_airport,217.0,EU,72.33100128173828
41386,small_airport,844.0,EU,96.1203
41387,heliport,234.0,EU,79.5317
41388,heliport,357.0,EU,76.0083
41389,medium_airport,164.0,AS,77.66000366210001
41390,medium_airport,597.0,AS,85.208297729492
41391,medium_airport,1024.0,EU,86.877197
41392,medium_airport,47.0,AS,80.37966918945312
41393,small_airport,60.0,EU,104.24
41394,medium_airport,59.0,EU,47.663586
41395,small_airport,26.0,AS,91.074996948242
41396,medium_airport,95.0,AS,102.49099731445312
41397,small_airport,102.0,AS,87.6449966430664
41398,medium_airport,394.0,AS,88.40333557128906
41399,medium_airport,82.0,AS,86.62190246582031
41400,medium_airport,574.0,AS,87.33219909667969
41401,medium_airport,108.0,AS,88.35368347167969
41402,small_airport,128.0,AS,87.9353027344
41403,small_airport,900.0,EU,93.8
41404,medium_airport,174.0,EU,37.347301483154
41405,medium_airport,60.0,EU,38.21
41406,heliport,80.0,EU,38.829
41407,medium_airport,98.0,EU,38.0124807358
41408,medium_airport,600.0,EU,40.035
41409,medium_airport,118.0,EU,39.170501708984
41410,small_airport,679.0,EU,40.09000015258789
41411,small_airport,712.0,EU,41.10499954223633
41412,small_airport,62.0,EU,38.931999
41413,small_airport,1349.81139720298,EU,42.829
41414,medium_airport,548.0,EU,45.78409957885742
41415,medium_airport,12.0,EU,47.65230178833008
41416,medium_airport,1054.0,EU,43.08190155029297
41417,medium_airport,1461.0,EU,43.636600494384766
41418,medium_airport,1673.0,EU,44.6066017151
41419,medium_airport,1165.0,EU,45.0125999451
41420,medium_airport,1486.0,EU,42.11280059814453
41421,medium_airport,82.0,AS,86.15666961669922
41422,heliport,82.0,EU,34.64
41423,small_airport,409.0,EU,43.6457
41424,small_airport,1349.81139720298,EU,40.287
41425,small_airport,400.0,EU,41.791
41426,seaplane_base,213.0,EU,39.924722
41427,medium_airport,117.0,EU,38.8491667
41428,small_airport,253.0,EU,41.70069885253906
41429,seaplane_base,89.0,EU,39.9566
41430,medium_airport,-65.0,EU,48.0063018799
41431,medium_airport,501.0,EU,44.33089828491211
41432,medium_airport,482.0,EU,44.34550094604492
41433,small_airport,1349.81139720298,NA,-118.99600219726562
41434,small_airport,1349.81139720298,NA,-116.17400360107422
41435,small_airport,5618.0,NA,-115.45999908447266
41436,small_airport,1349.81139720298,NA,-116.08699798583984
41437,heliport,12.0,NA,-76.0523986816
41438,small_airport,775.0,NA,-93.57520294
41439,heliport,33.0,NA,-83.16860199
41440,small_airport,85.0,NA,-97.88310242
41441,small_airport,710.0,NA,-97.40579987
41442,small_airport,6204.0,NA,-112.291999817
41443,small_airport,6365.0,NA,-104.135002136
41444,small_airport,561.0,NA,-83.93990325930001
41445,small_airport,540.0,NA,-97.1399993896
41446,small_airport,800.0,NA,-97.3669967651
41447,small_airport,420.0,NA,-75.9051971436
41448,small_airport,700.0,NA,-97.4002990723
41449,small_airport,1544.0,NA,-113.964996338
41450,small_airport,180.0,NA,-77.21779632570001
41451,small_airport,4564.0,NA,-104.516998291
41452,heliport,7269.0,NA,-109.852500916
41453,small_airport,800.0,NA,-93.731468
41454,small_airport,6783.0,NA,-109.1969986
41455,small_airport,496.0,NA,-97.87529755
41456,small_airport,968.0,NA,-84.13189697
41457,small_airport,1140.0,NA,-76.38580322
41458,heliport,4120.0,NA,-121.4580002
41459,small_airport,500.0,NA,-98.448600769
41460,small_airport,940.0,NA,-93.4718933105
41461,small_airport,540.0,NA,-96.1302032471
41462,small_airport,1349.81139720298,NA,-118.073333333
41463,small_airport,1349.81139720298,NA,-112.787296772
41464,small_airport,2620.0,NA,-122.411416769
41465,small_airport,1349.81139720298,NA,-117.781742
41466,small_airport,210.0,NA,-83.22100067
41467,small_airport,380.0,NA,-98.91699982
41468,small_airport,620.0,NA,-97.566394
41469,small_airport,700.0,NA,-85.702796936
41470,small_airport,230.0,NA,-91.96820068
41471,small_airport,1313.0,NA,-112.367996216
41472,heliport,96.0,NA,-117.560997
41473,small_airport,6200.0,NA,-107.901000977
41474,small_airport,5015.0,NA,-104.8669968
41475,small_airport,9600.0,NA,-105.875
41476,small_airport,4979.0,NA,-104.9820023
41477,small_airport,4570.0,NA,-103.5299988
41478,small_airport,4820.0,NA,-104.3170013
41479,heliport,140.0,NA,-81.48449707
41480,heliport,21.0,NA,-80.1522979736
41481,small_airport,790.0,NA,-84.04879761
41482,small_airport,310.0,NA,-83.9988021851
41483,medium_airport,890.0,NA,-84.14440155
41484,small_airport,2151.0,NA,-120.328817
41485,heliport,2602.0,NA,-116.9860001
41486,small_airport,740.0,NA,-89.12870026
41487,small_airport,391.0,NA,-87.15470123
41488,heliport,1250.0,NA,-96.55670166
41489,small_airport,61.0,NA,-91.6139984131
41490,heliport,2.0,NA,-92.76290131
41491,small_airport,275.0,NA,-93.40599823
41492,heliport,5.0,NA,-93.01260376
41493,small_airport,250.0,NA,-69.67030334
41494,small_airport,1210.0,NA,-93.0930023193
41495,small_airport,480.0,NA,-91.5167999268
41496,small_airport,315.0,NA,-91.3483963
41497,small_airport,5400.0,NA,-109.5490036
41498,heliport,340.0,NA,-78.6196975708
41499,small_airport,1020.0,NA,-75.06629944
41500,small_airport,980.0,NA,-83.35910034
41501,small_airport,2677.0,NA,-120.614997864
41502,small_airport,5180.0,NA,-120.9100037
41503,small_airport,967.0,NA,-97.2842025757
41504,small_airport,1022.0,NA,-96.98200226
41505,heliport,746.0,NA,-96.00579834
41506,heliport,312.0,NA,-77.09555555559999
41507,small_airport,315.0,NA,-75.615196
41508,small_airport,1315.0,NA,-80.28089905
41509,small_airport,2100.0,NA,-118.573997498
41510,heliport,1168.0,NA,-82.20819855
41511,small_airport,355.0,NA,-77.91390228
41512,small_airport,360.0,NA,-77.85389709
41513,heliport,14.0,NA,-75.98719788
41514,heliport,20.0,NA,-76.03440094
41515,small_airport,1000.0,NA,-91.51820374
41516,small_airport,740.0,NA,-87.97789764
41517,small_airport,535.0,NA,-95.52799988
41518,small_airport,385.0,NA,-96.14640045
41519,small_airport,1460.0,NA,-98.38359833
41520,small_airport,115.0,NA,-98.40110015870002
41521,small_airport,2166.0,NA,-100.0889969
41522,small_airport,709.0,NA,-97.1072006226
41523,small_airport,460.0,NA,-98.8934021
41524,small_airport,840.0,NA,-97.50170135
41525,small_airport,652.0,NA,-97.31500244
41526,small_airport,820.0,NA,-86.79542
41527,small_airport,156.0,NA,-98.27159882
41528,small_airport,1460.0,NA,-99.28620148
41529,small_airport,1375.0,NA,-98.72170258
41530,small_airport,1752.0,NA,-100.1439972
41531,small_airport,2837.0,NA,-100.533996582
41532,small_airport,311.0,NA,-92.19210052
41533,small_airport,520.0,NA,-98.467002
41534,heliport,440.0,NA,-95.3927002
41535,small_airport,480.0,NA,-87.7020978928
41536,small_airport,440.0,NA,-99.12030029
41537,small_airport,1884.0,NA,-99.12750244
41538,small_airport,3505.0,NA,-101.9729996
41539,small_airport,360.0,NA,-96.589203
41540,small_airport,2540.0,NA,-100.419843
41541,small_airport,1349.81139720298,NA,-117.467064857
41542,small_airport,120.0,NA,-78.600277
41543,small_airport,885.0,NA,-96.640226841
41544,small_airport,820.0,NA,-97.190577
41545,heliport,206.0,NA,-74.1658955812
41546,heliport,11.0,NA,-74.116638
41547,heliport,174.0,NA,-81.983817
41548,heliport,1566.0,NA,-90.1053035259
41549,heliport,1020.0,NA,-81.700277
41550,heliport,998.0,NA,-84.30611111110001
41551,heliport,530.0,NA,-87.205
41552,small_airport,1349.81139720298,NA,-97.406003
41553,small_airport,3298.0,NA,-109.008611111
41554,small_airport,3230.0,NA,-109.204027778
41555,small_airport,3147.0,NA,-109.098972222
41556,seaplane_base,62.0,NA,-81.72755555559999
41557,small_airport,650.0,NA,-86.5867388248
41558,heliport,424.0,NA,-84.255273
41559,heliport,5681.0,NA,-105.127919018
41560,heliport,6134.0,NA,-104.884157181
41561,heliport,524.0,NA,-76.85953885320001
41562,heliport,2350.0,NA,-81.945199
41563,heliport,8.0,NA,-122.389694444
41564,heliport,178.0,NA,-117.832736111
41565,small_airport,470.0,NA,-150.335833
41566,seaplane_base,59.0,NA,-81.3769444444
41567,heliport,9.0,NA,-74.80588888890001
41568,heliport,17.0,NA,-74.8770555556
41569,heliport,90.0,NA,-75.04416666670001
41570,heliport,54.0,NA,-75.06058333330002
41571,heliport,80.0,NA,-74.8669166667
41572,heliport,90.0,NA,-74.85638888890001
41573,heliport,76.0,NA,-74.7905555556
41574,small_airport,984.0,NA,-84.3464076519
41575,small_airport,1349.81139720298,NA,-152.259671688
41576,small_airport,1349.81139720298,NA,-154.736498594
41577,heliport,80.0,NA,-74.19011111110001
41578,heliport,675.0,NA,-74.78666666670001
41579,heliport,10.0,NA,-74.1070277778
41580,heliport,72.0,NA,-74.2299166667
41581,heliport,28.0,NA,-74.2969444444
41582,heliport,29.0,NA,-74.32722222219999
41583,heliport,27.0,NA,-74.21755555559999
41584,heliport,85.0,NA,-75.20555555559999
41585,heliport,3.0,NA,-74.42308333330001
41586,heliport,30.0,NA,-74.54336111110001
41587,heliport,20.0,NA,-74.4872222222
41588,heliport,97.0,NA,-120.9721
41589,small_airport,1349.81139720298,NA,-155.524542332
41590,heliport,7.0,NA,-122.364774
41591,small_airport,560.0,NA,-120.3493
41592,small_airport,389.0,NA,-120.41184
41593,small_airport,88.0,NA,-120.0456
41594,small_airport,815.0,NA,-86.0661010742
41595,heliport,636.0,NA,-84.97280120850002
41596,small_airport,890.0,NA,-97.7297973633
41597,small_airport,425.0,NA,-95.1958007812
41598,small_airport,122.0,NA,-85.4173965454
41599,small_airport,35.0,NA,-97.6947021484
41600,small_airport,240.0,NA,-97.4599990845
41601,heliport,33.0,NA,-122.67099762
41602,heliport,185.0,NA,-98.0475006104
41603,small_airport,2002.0,NA,-99.512802124
41604,small_airport,140.0,NA,-95.8497009277
41605,heliport,900.0,NA,-78.7510986328
41606,small_airport,950.0,NA,-80.025334
41607,heliport,440.0,NA,-76.1886998972
41608,small_airport,407.0,NA,-93.2988
41609,small_airport,1349.81139720298,NA,-85.91916666670001
41610,heliport,1199.3771003119025,NA,-79.7606992722
41611,small_airport,987.0,NA,-120.616037
41612,small_airport,1349.81139720298,NA,-121.198944
41613,small_airport,10.0,NA,-156.6377
41614,small_airport,1349.81139720298,NA,-151.475352
41615,medium_airport,1059.3295871559633,NA,-114.511786
41616,small_airport,92.0,NA,-167.8813
41617,small_airport,4595.0,NA,-106.969722
41618,small_airport,1349.81139720298,NA,-100.95
41619,small_airport,5.0,NA,-96.1208
41620,small_airport,2275.0,NA,-99.8171
41621,heliport,291.0,NA,-119.6672
41622,small_airport,1.0,NA,-94.656379
41623,small_airport,1349.81139720298,NA,-72.092156
41624,heliport,1199.3771003119025,NA,-72.188835
41625,small_airport,329.0,NA,-149.095993042
41626,heliport,863.0,NA,-82.2725
41627,heliport,679.0,NA,-82.2964
41628,small_airport,650.0,NA,-79.170802
41629,heliport,1199.3771003119025,NA,-97.63848
41630,small_airport,1349.81139720298,NA,-95.54221
41631,small_airport,1349.81139720298,NA,-93.395117
41632,small_airport,1349.81139720298,NA,-93.15745
41633,heliport,2357.0,NA,-118.16
41634,heliport,2317.0,NA,-117.0178
41635,heliport,392.0,NA,-119.6591
41636,heliport,148.0,NA,-120.9975
41637,heliport,298.0,NA,-121.947479
41638,heliport,55.0,NA,-118.2926
41639,heliport,2204.0,NA,-119.977789
41640,heliport,132.0,NA,-121.7337
41641,heliport,27.0,NA,-121.2471
41642,heliport,1199.3771003119025,NA,-121.9998
41643,heliport,98.0,NA,-121.052821
41644,heliport,349.0,NA,-119.2939
41645,heliport,2704.0,NA,-118.4069
